r, Channel 1, Channel 2
123.2, -0.594185, 0.110145
123.21, -0.625901, 0.106429
123.22, -0.657051, 0.102657
123.23, -0.687609, 0.0988309
123.24, -0.717545, 0.0949524
123.25, -0.746834, 0.0910239
123.26, -0.775449, 0.0870474
123.27, -0.803363, 0.0830251
123.28, -0.830553, 0.0789589
123.29, -0.856992, 0.0748511
123.3, -0.882658, 0.0707038
123.31, -0.907528, 0.0665193
123.32, -0.931578, 0.0622996
123.33, -0.954787, 0.0580472
123.34, -0.977134, 0.0537641
123.35, -0.998599, 0.0494526
123.36, -1.01916, 0.0451151
123.37, -1.03881, 0.0407538
123.38, -1.05751, 0.036371
123.39, -1.07526, 0.0319691
123.4, -1.09204, 0.0275502
123.41, -1.10784, 0.0231169
123.42, -1.12263, 0.0186713
123.43, -1.13641, 0.0142159
123.44, -1.14917, 0.00975306
123.45, -1.16088, 0.00528503
123.46, -1.17155, 0.00081421
123.47, -1.18116, -0.00365704
123.48, -1.18971, -0.00812635
123.49, -1.19718, -0.0125914
123.5, -1.20357, -0.0170498
123.51, -1.20888, -0.0214992
123.52, -1.21309, -0.0259372
123.53, -1.21621, -0.0303616
123.54, -1.21823, -0.03477
123.55, -1.21914, -0.03916
123.56, -1.21896, -0.0435294
123.57, -1.21768, -0.0478759
123.58, -1.2153, -0.052197
123.59, -1.21182, -0.0564907
123.6, -1.20725, -0.0607546
123.61, -1.20159, -0.0649864
123.62, -1.19484, -0.0691839
123.63, -1.18702, -0.073345
123.64, -1.17812, -0.0774674
123.65, -1.16816, -0.0815489
123.66, -1.15714, -0.0855874
123.67, -1.14508, -0.0895808
123.68, -1.13199, -0.093527
123.69, -1.11787, -0.0974238
123.7, -1.10275, -0.101269
123.71, -1.08662, -0.105061
123.72, -1.06952, -0.108798
123.73, -1.05145, -0.112477
123.74, -1.03244, -0.116097
123.75, -1.01249, -0.119656
123.76, -0.991625, -0.123151
123.77, -0.969866, -0.126582
123.78, -0.947231, -0.129946
123.79, -0.923742, -0.133241
123.8, -0.899418, -0.136466
123.81, -0.874282, -0.139619
123.82, -0.848357, -0.142699
123.83, -0.821666, -0.145703
123.84, -0.794233, -0.14863
123.85, -0.766083, -0.151479
123.86, -0.737241, -0.154248
123.87, -0.707734, -0.156936
123.88, -0.677587, -0.159541
123.89, -0.646829, -0.162061
123.9, -0.615487, -0.164497
123.91, -0.583589, -0.166845
123.92, -0.551164, -0.169106
123.93, -0.518241, -0.171277
123.94, -0.484851, -0.173358
123.95, -0.451023, -0.175347
123.96, -0.416787, -0.177244
123.97, -0.382175, -0.179048
123.98, -0.347218, -0.180757
123.99, -0.311948, -0.182371
124, -0.276396, -0.183888
124.01, -0.240594, -0.185309
124.02, -0.204575, -0.186632
124.03, -0.168371, -0.187856
124.04, -0.132016, -0.188981
124.05, -0.0955408, -0.190007
124.06, -0.0589797, -0.190932
124.07, -0.0223652, -0.191757
124.08, 0.0142694, -0.19248
124.09, 0.0508911, -0.193102
124.1, 0.0874669, -0.193622
124.11, 0.123964, -0.19404
124.12, 0.160349, -0.194356
124.13, 0.196589, -0.194569
124.14, 0.232651, -0.194679
124.15, 0.268504, -0.194687
124.16, 0.304114, -0.194592
124.17, 0.339449, -0.194394
124.18, 0.374478, -0.194094
124.19, 0.409169, -0.193691
124.2, 0.44349, -0.193186
124.21, 0.477411, -0.19258
124.22, 0.5109, -0.191871
124.23, 0.543929, -0.191062
124.24, 0.576466, -0.190152
124.25, 0.608483, -0.189141
124.26, 0.63995, -0.188031
124.27, 0.670839, -0.186821
124.28, 0.701123, -0.185513
124.29, 0.730773, -0.184107
124.3, 0.759763, -0.182604
124.31, 0.788068, -0.181004
124.32, 0.81566, -0.179309
124.33, 0.842517, -0.177519
124.34, 0.868612, -0.175636
124.35, 0.893923, -0.17366
124.36, 0.918427, -0.171593
124.37, 0.942101, -0.169435
124.38, 0.964924, -0.167187
124.39, 0.986877, -0.164851
124.4, 1.00794, -0.162429
124.41, 1.02809, -0.15992
124.42, 1.04731, -0.157328
124.43, 1.06559, -0.154652
124.44, 1.0829, -0.151895
124.45, 1.09924, -0.149057
124.46, 1.11458, -0.146141
124.47, 1.12892, -0.143148
124.48, 1.14224, -0.140079
124.49, 1.15452, -0.136936
124.5, 1.16577, -0.133722
124.51, 1.17596, -0.130436
124.52, 1.18508, -0.127082
124.53, 1.19314, -0.12366
124.54, 1.20012, -0.120174
124.55, 1.20602, -0.116624
124.56, 1.21083, -0.113012
124.57, 1.21454, -0.109341
124.58, 1.21716, -0.105612
124.59, 1.21868, -0.101828
124.6, 1.2191, -0.0979894
124.61, 1.21841, -0.0940993
124.62, 1.21663, -0.0901597
124.63, 1.21375, -0.0861724
124.64, 1.20977, -0.0821397
124.65, 1.2047, -0.0780636
124.66, 1.19854, -0.0739464
124.67, 1.1913, -0.0697901
124.68, 1.18298, -0.065597
124.69, 1.17359, -0.0613693
124.7, 1.16315, -0.0571092
124.71, 1.15165, -0.0528189
124.72, 1.13912, -0.0485008
124.73, 1.12555, -0.0441571
124.74, 1.11097, -0.0397901
124.75, 1.09538, -0.0354021
124.76, 1.07881, -0.0309954
124.77, 1.06126, -0.0265724
124.78, 1.04275, -0.0221353
124.79, 1.0233, -0.0176866
124.8, 1.00293, -0.0132285
124.81, 0.981652, -0.00876342
124.82, 0.959486, -0.00429374
124.83, 0.936454, 0.000178209
124.84, 0.912576, 0.00465007
124.85, 0.887874, 0.00911947
124.86, 0.86237, 0.0135841
124.87, 0.836087, 0.0180415
124.88, 0.809049, 0.0224894
124.89, 0.78128, 0.0269254
124.9, 0.752805, 0.0313472
124.91, 0.723651, 0.0357525
124.92, 0.693843, 0.0401389
124.93, 0.663408, 0.0445041
124.94, 0.632374, 0.0488459
124.95, 0.600769, 0.0531618
124.96, 0.568621, 0.0574497
124.97, 0.53596, 0.0617073
124.98, 0.502814, 0.0659323
124.99, 0.469215, 0.0701226
125, 0.435192, 0.0742758
125.01, 0.400775, 0.0783898
125.02, 0.365997, 0.0824624
125.03, 0.330888, 0.0864915
125.04, 0.29548, 0.090475
125.05, 0.259805, 0.0944107
125.06, 0.223896, 0.0982966
125.07, 0.187784, 0.102131
125.08, 0.151503, 0.105911
125.09, 0.115084, 0.109635
125.1, 0.0785624, 0.113301
125.11, 0.0419693, 0.116908
125.12, 0.00533839, 0.120453
125.13, -0.0312974, 0.123934
125.14, -0.0679049, 0.12735
125.15, -0.104451, 0.130698
125.16, -0.140903, 0.133978
125.17, -0.177227, 0.137187
125.18, -0.213392, 0.140323
125.19, -0.249364, 0.143386
125.2, -0.28511, 0.146373
125.21, -0.320599, 0.149282
125.22, -0.355798, 0.152113
125.23, -0.390676, 0.154863
125.24, -0.425201, 0.157532
125.25, -0.459342, 0.160117
125.26, -0.493068, 0.162618
125.27, -0.526349, 0.165034
125.28, -0.559154, 0.167362
125.29, -0.591454, 0.169601
125.3, -0.62322, 0.171752
125.31, -0.654423, 0.173811
125.32, -0.685035, 0.175779
125.33, -0.715028, 0.177654
125.34, -0.744375, 0.179435
125.35, -0.773049, 0.181122
125.36, -0.801026, 0.182712
125.37, -0.828278, 0.184207
125.38, -0.854783, 0.185604
125.39, -0.880515, 0.186903
125.4, -0.905452, 0.188104
125.41, -0.929571, 0.189205
125.42, -0.952851, 0.190206
125.43, -0.975269, 0.191107
125.44, -0.996807, 0.191907
125.45, -1.01744, 0.192606
125.46, -1.03716, 0.193203
125.47, -1.05594, 0.193698
125.48, -1.07377, 0.194091
125.49, -1.09063, 0.194382
125.5, -1.1065, 0.194569
125.51, -1.12137, 0.194654
125.52, -1.13523, 0.194637
125.53, -1.14806, 0.194516
125.54, -1.15986, 0.194293
125.55, -1.17061, 0.193967
125.56, -1.1803, 0.193539
125.57, -1.18893, 0.193009
125.58, -1.19648, 0.192377
125.59, -1.20295, 0.191643
125.6, -1.20833, 0.190808
125.61, -1.21262, 0.189872
125.62, -1.21582, 0.188837
125.63, -1.21792, 0.187701
125.64, -1.21891, 0.186466
125.65, -1.21881, 0.185133
125.66, -1.21761, 0.183702
125.67, -1.2153, 0.182174
125.68, -1.2119, 0.18055
125.69, -1.2074, 0.178831
125.7, -1.20181, 0.177017
125.71, -1.19514, 0.17511
125.72, -1.18739, 0.17311
125.73, -1.17856, 0.171019
125.74, -1.16867, 0.168837
125.75, -1.15772, 0.166567
125.76, -1.14573, 0.164208
125.77, -1.1327, 0.161763
125.78, -1.11865, 0.159233
125.79, -1.10359, 0.156618
125.8, -1.08753, 0.15392
125.81, -1.07049, 0.151142
125.82, -1.05248, 0.148283
125.83, -1.03352, 0.145347
125.84, -1.01362, 0.142333
125.85, -0.992816, 0.139244
125.86, -0.97111, 0.136082
125.87, -0.948526, 0.132848
125.88, -0.925086, 0.129544
125.89, -0.90081, 0.126171
125.9, -0.87572, 0.122732
125.91, -0.849839, 0.119228
125.92, -0.82319, 0.115661
125.93, -0.795797, 0.112033
125.94, -0.767685, 0.108346
125.95, -0.73888, 0.104602
125.96, -0.709407, 0.100802
125.97, -0.679293, 0.0969492
125.98, -0.648565, 0.0930451
125.99, -0.617252, 0.0890919
126, -0.58538, 0.0850917
126.01, -0.55298, 0.0810465
126.02, -0.52008, 0.0769586
126.03, -0.486711, 0.07283
126.04, -0.452901, 0.0686629
126.05, -0.418682, 0.0644596
126.06, -0.384085, 0.0602222
126.07, -0.349141, 0.055953
126.08, -0.313882, 0.0516543
126.09, -0.278339, 0.0473283
126.1, -0.242544, 0.0429773
126.11, -0.206531, 0.0386037
126.12, -0.17033, 0.0342096
126.13, -0.133976, 0.0297975
126.14, -0.0975009, 0.0253696
126.15, -0.0609375, 0.0209283
126.16, -0.0243191, 0.016476
126.17, 0.0123213, 0.012015
126.18, 0.0489505, 0.00754764
126.19, 0.0855355, 0.00307629
126.2, 0.122043, -0.00139668
126.21, 0.158441, -0.00586892
126.22, 0.194695, -0.0103381
126.23, 0.230773, -0.0148017
126.24, 0.266643, -0.0192576
126.25, 0.302272, -0.0237033
126.26, 0.337628, -0.0281365
126.27, 0.372679, -0.0325548
126.28, 0.407393, -0.0369559
126.29, 0.441739, -0.0413375
126.3, 0.475685, -0.0456973
126.31, 0.509202, -0.0500329
126.32, 0.542259, -0.0543421
126.33, 0.574826, -0.0586226
126.34, 0.606873, -0.0628722
126.35, 0.638372, -0.0670885
126.36, 0.669294, -0.0712694
126.37, 0.699612, -0.0754127
126.38, 0.729297, -0.0795161
126.39, 0.758323, -0.0835775
126.4, 0.786664, -0.0875948
126.41, 0.814294, -0.0915659
126.42, 0.841189, -0.0954885
126.43, 0.867323, -0.0993608
126.44, 0.892673, -0.103181
126.45, 0.917217, -0.106946
126.46, 0.940932, -0.110655
126.47, 0.963797, -0.114305
126.48, 0.98579, -0.117895
126.49, 1.00689, -0.121423
126.5, 1.02709, -0.124886
126.51, 1.04635, -0.128284
126.52, 1.06467, -0.131613
126.53, 1.08203, -0.134874
126.54, 1.09841, -0.138063
126.55, 1.11379, -0.141179
126.56, 1.12818, -0.144221
126.57, 1.14154, -0.147186
126.58, 1.15387, -0.150074
126.59, 1.16515, -0.152882
126.6, 1.17539, -0.15561
126.61, 1.18456, -0.158255
126.62, 1.19266, -0.160817
126.63, 1.19968, -0.163294
126.64, 1.20562, -0.165684
126.65, 1.21047, -0.167987
126.66, 1.21423, -0.170202
126.67, 1.21689, -0.172326
126.68, 1.21844, -0.17436
126.69, 1.2189, -0.176301
126.7, 1.21826, -0.178149
126.71, 1.21651, -0.179903
126.72, 1.21367, -0.181562
126.73, 1.20973, -0.183125
126.74, 1.20469, -0.184592
126.75, 1.19857, -0.185961
126.76, 1.19137, -0.187231
126.77, 1.18308, -0.188403
126.78, 1.17373, -0.189475
126.79, 1.16332, -0.190447
126.8, 1.15185, -0.191319
126.81, 1.13935, -0.192089
126.82, 1.12582, -0.192758
126.83, 1.11126, -0.193325
126.84, 1.09571, -0.19379
126.85, 1.07916, -0.194153
126.86, 1.06164, -0.194413
126.87, 1.04316, -0.19457
126.88, 1.02373, -0.194625
126.89, 1.00338, -0.194577
126.9, 0.982128, -0.194426
126.91, 0.959985, -0.194172
126.92, 0.936974, -0.193815
126.93, 0.913115, -0.193357
126.94, 0.888432, -0.192796
126.95, 0.862946, -0.192133
126.96, 0.83668, -0.191369
126.97, 0.809658, -0.190503
126.98, 0.781903, -0.189537
126.99, 0.753443, -0.188471
127, 0.724301, -0.187305
127.01, 0.694505, -0.186041
127.02, 0.664081, -0.184678
127.03, 0.633057, -0.183217
127.04, 0.60146, -0.18166
127.05, 0.56932, -0.180006
127.06, 0.536666, -0.178258
127.07, 0.503526, -0.176415
127.08, 0.469932, -0.174479
127.09, 0.435912, -0.172451
127.1, 0.401499, -0.170332
127.11, 0.366723, -0.168123
127.12, 0.331615, -0.165825
127.13, 0.296208, -0.16344
127.14, 0.260533, -0.160968
127.15, 0.224622, -0.158411
127.16, 0.188509, -0.15577
127.17, 0.152225, -0.153047
127.18, 0.115803, -0.150243
127.19, 0.079277, -0.14736
127.2, 0.0426791, -0.144399
127.21, 0.00604268, -0.141361
127.22, -0.0305992, -0.138249
127.23, -0.0672135, -0.135064
127.24, -0.103767, -0.131807
127.25, -0.140227, -0.128481
127.26, -0.17656, -0.125087
127.27, -0.212733, -0.121627
127.28, -0.248714, -0.118102
127.29, -0.28447, -0.114516
127.3, -0.31997, -0.110868
127.31, -0.35518, -0.107162
127.32, -0.390068, -0.1034
127.33, -0.424605, -0.0995826
127.34, -0.458757, -0.0957128
127.35, -0.492495, -0.0917924
127.36, -0.525788, -0.0878235
127.37, -0.558605, -0.0838081
127.38, -0.590918, -0.0797485
127.39, -0.622697, -0.0756468
127.4, -0.653912, -0.0715051
127.41, -0.684537, -0.0673256
127.42, -0.714542, -0.0631105
127.43, -0.743902, -0.058862
127.44, -0.77259, -0.0545825
127.45, -0.800579, -0.0502741
127.46, -0.827844, -0.0459392
127.47, -0.854362, -0.0415799
127.48, -0.880106, -0.0371987
127.49, -0.905056, -0.0327979
127.5, -0.929187, -0.0283797
127.51, -0.952478, -0.0239465
127.52, -0.974909, -0.0195006
127.53, -0.996458, -0.0150445
127.54, -1.01711, -0.0105804
127.55, -1.03684, -0.00611066
127.56, -1.05563, -0.00163773
127.57, -1.07346, 0.00283606
127.58, -1.09033, 0.00730835
127.59, -1.10621, 0.0117768
127.6, -1.12109, 0.016239
127.61, -1.13496, 0.0206926
127.62, -1.14781, 0.0251353
127.63, -1.15961, 0.0295647
127.64, -1.17037, 0.0339785
127.65, -1.18007, 0.0383743
127.66, -1.1887, 0.0427498
127.67, -1.19625, 0.0471028
127.68, -1.20273, 0.0514308
127.69, -1.20812, 0.0557317
127.7, -1.21241, 0.0600031
127.71, -1.21562, 0.0642428
127.72, -1.21772, 0.0684486
127.73, -1.21872, 0.0726181
127.74, -1.21862, 0.0767493
127.75, -1.21741, 0.0808399
127.76, -1.21511, 0.0848878
127.77, -1.21171, 0.0888909
127.78, -1.20721, 0.0928469
127.79, -1.20162, 0.0967539
127.8, -1.19495, 0.10061
127.81, -1.1872, 0.104412
127.82, -1.17837, 0.10816
127.83, -1.16847, 0.11185
127.84, -1.15752, 0.115481
127.85, -1.14553, 0.119051
127.86, -1.1325, 0.122559
127.87, -1.11844, 0.126001
127.88, -1.10338, 0.129377
127.89, -1.08731, 0.132684
127.9, -1.07026, 0.135922
127.91, -1.05225, 0.139087
127.92, -1.03328, 0.142179
127.93, -1.01338, 0.145196
127.94, -0.992568, 0.148136
127.95, -0.970855, 0.150998
127.96, -0.948264, 0.15378
127.97, -0.924816, 0.15648
127.98, -0.900531, 0.159098
127.99, -0.875433, 0.161632
128, -0.849543, 0.16408
128.01, -0.822885, 0.166442
128.02, -0.795483, 0.168716
128.03, -0.767362, 0.1709
128.04, -0.738547, 0.172994
128.05, -0.709065, 0.174997
128.06, -0.678941, 0.176907
128.07, -0.648204, 0.178724
128.08, -0.61688, 0.180446
128.09, -0.584999, 0.182073
128.1, -0.552589, 0.183603
128.11, -0.519679, 0.185037
128.12, -0.4863, 0.186373
128.13, -0.452481, 0.18761
128.14, -0.418253, 0.188748
128.15, -0.383646, 0.189786
128.16, -0.348693, 0.190724
128.17, -0.313425, 0.191561
128.18, -0.277873, 0.192297
128.19, -0.24207, 0.192931
128.2, -0.206048, 0.193463
128.21, -0.16984, 0.193893
128.22, -0.133478, 0.19422
128.23, -0.0969954, 0.194445
128.24, -0.0604252, 0.194567
128.25, -0.0238005, 0.194586
128.26, 0.0128458, 0.194502
128.27, 0.0494805, 0.194315
128.28, 0.0860704, 0.194025
128.29, 0.122582, 0.193633
128.3, 0.158984, 0.193139
128.31, 0.195241, 0.192543
128.32, 0.231322, 0.191844
128.33, 0.267194, 0.191045
128.34, 0.302824, 0.190144
128.35, 0.338181, 0.189143
128.36, 0.373232, 0.188041
128.37, 0.407945, 0.186841
128.38, 0.442289, 0.185541
128.39, 0.476234, 0.184144
128.4, 0.509748, 0.182649
128.41, 0.542801, 0.181057
128.42, 0.575363, 0.17937
128.43, 0.607405, 0.177588
128.44, 0.638898, 0.175712
128.45, 0.669813, 0.173743
128.46, 0.700122, 0.171683
128.47, 0.729799, 0.169531
128.48, 0.758815, 0.16729
128.49, 0.787146, 0.16496
128.5, 0.814764, 0.162544
128.51, 0.841646, 0.160041
128.52, 0.867767, 0.157454
128.53, 0.893104, 0.154783
128.54, 0.917633, 0.152031
128.55, 0.941332, 0.149198
128.56, 0.96418, 0.146286
128.57, 0.986156, 0.143297
128.58, 1.00724, 0.140232
128.59, 1.02741, 0.137093
128.6, 1.04666, 0.133882
128.61, 1.06496, 0.130599
128.62, 1.08229, 0.127248
128.63, 1.09865, 0.123829
128.64, 1.11401, 0.120345
128.65, 1.12837, 0.116798
128.66, 1.1417, 0.113188
128.67, 1.15401, 0.109519
128.68, 1.16527, 0.105791
128.69, 1.17547, 0.102008
128.7, 1.18462, 0.0981711
128.71, 1.19269, 0.0942821
128.72, 1.19968, 0.0903432
128.73, 1.20559, 0.0863565
128.74, 1.21041, 0.0823242
128.75, 1.21413, 0.0782483
128.76, 1.21676, 0.074131
128.77, 1.21828, 0.0699746
128.78, 1.21871, 0.0657811
128.79, 1.21803, 0.0615529
128.8, 1.21625, 0.0572921
128.81, 1.21337, 0.053001
128.82, 1.20939, 0.0486818
128.83, 1.20432, 0.044337
128.84, 1.19817, 0.0399687
128.85, 1.19092, 0.0355792
128.86, 1.1826, 0.0311709
128.87, 1.17321, 0.0267462
128.88, 1.16276, 0.0223073
128.89, 1.15126, 0.0178566
128.9, 1.13872, 0.0133965
128.91, 1.12515, 0.00892924
128.92, 1.11056, 0.00445729
128.93, 1.09496, -1.70088e-05
128.94, 1.07838, -0.0044913
128.95, 1.06082, -0.00896322
128.96, 1.0423, -0.0134304
128.97, 1.02284, -0.0178905
128.98, 1.00245, -0.0223411
128.99, 0.981162, -0.0267799
129, 0.958982, -0.0312045
129.01, 0.935935, -0.0356126
129.02, 0.912041, -0.0400019
129.03, 0.887322, -0.0443701
129.04, 0.861802, -0.0487147
129.05, 0.835501, -0.0530337
129.06, 0.808445, -0.0573245
129.07, 0.780658, -0.0615851
129.08, 0.752165, -0.065813
129.09, 0.722992, -0.0700062
129.1, 0.693165, -0.0741623
129.11, 0.662711, -0.0782792
129.12, 0.631658, -0.0823547
129.13, 0.600034, -0.0863867
129.14, 0.567867, -0.0903729
129.15, 0.535186, -0.0943114
129.16, 0.502021, -0.0982
129.17, 0.468403, -0.102037
129.18, 0.43436, -0.105819
129.19, 0.399925, -0.109546
129.2, 0.365128, -0.113215
129.21, 0.330001, -0.116824
129.22, 0.294576, -0.120371
129.23, 0.258884, -0.123854
129.24, 0.222958, -0.127272
129.25, 0.18683, -0.130623
129.26, 0.150534, -0.133904
129.27, 0.114101, -0.137115
129.28, 0.0775649, -0.140253
129.29, 0.0409587, -0.143317
129.3, 0.00431558, -0.146305
129.31, -0.0323315, -0.149216
129.32, -0.0689493, -0.152048
129.33, -0.105505, -0.154799
129.34, -0.141965, -0.157468
129.35, -0.178296, -0.160055
129.36, -0.214467, -0.162556
129.37, -0.250443, -0.164972
129.38, -0.286193, -0.1673
129.39, -0.321684, -0.16954
129.4, -0.356884, -0.17169
129.41, -0.391762, -0.173749
129.42, -0.426285, -0.175717
129.43, -0.460422, -0.177591
129.44, -0.494143, -0.179372
129.45, -0.527417, -0.181057
129.46, -0.560215, -0.182647
129.47, -0.592505, -0.18414
129.48, -0.624259, -0.185536
129.49, -0.655449, -0.186834
129.5, -0.686046, -0.188033
129.51, -0.716023, -0.189132
129.52, -0.745352, -0.190131
129.53, -0.774007, -0.19103
129.54, -0.801962, -0.191828
129.55, -0.829191, -0.192524
129.56, -0.85567, -0.193118
129.57, -0.881376, -0.19361
129.58, -0.906284, -0.194
129.59, -0.930373, -0.194287
129.6, -0.95362, -0.194471
129.61, -0.976004, -0.194553
129.62, -0.997506, -0.194531
129.63, -1.01811, -0.194407
129.64, -1.03778, -0.19418
129.65, -1.05652, -0.19385
129.66, -1.07431, -0.193417
129.67, -1.09112, -0.192882
129.68, -1.10695, -0.192245
129.69, -1.12177, -0.191507
129.7, -1.13558, -0.190667
129.71, -1.14836, -0.189726
129.72, -1.16011, -0.188685
129.73, -1.1708, -0.187544
129.74, -1.18044, -0.186303
129.75, -1.18901, -0.184965
129.76, -1.1965, -0.183528
129.77, -1.20291, -0.181994
129.78, -1.20823, -0.180364
129.79, -1.21246, -0.178639
129.8, -1.21559, -0.176819
129.81, -1.21762, -0.174905
129.82, -1.21856, -0.172899
129.83, -1.21838, -0.170801
129.84, -1.21711, -0.168613
129.85, -1.21474, -0.166336
129.86, -1.21127, -0.163971
129.87, -1.2067, -0.161519
129.88, -1.20104, -0.158982
129.89, -1.19429, -0.15636
129.9, -1.18646, -0.153656
129.91, -1.17756, -0.15087
129.92, -1.1676, -0.148005
129.93, -1.15658, -0.145061
129.94, -1.14451, -0.142041
129.95, -1.13141, -0.138945
129.96, -1.11728, -0.135776
129.97, -1.10215, -0.132535
129.98, -1.08601, -0.129224
129.99, -1.0689, -0.125845
130, -1.05081, -0.122399
130.01, -1.03178, -0.118888
130.02, -1.01181, -0.115314
130.03, -0.990929, -0.111679
130.04, -0.969151, -0.107986
130.05, -0.946495, -0.104235
130.06, -0.922984, -0.100428
130.07, -0.898637, -0.0965692
130.08, -0.873478, -0.0926588
130.09, -0.847528, -0.0886994
130.1, -0.820812, -0.0846931
130.11, -0.793353, -0.0806419
130.12, -0.765177, -0.0765481
130.13, -0.736308, -0.0724137
130.14, -0.706773, -0.0682411
130.15, -0.676599, -0.0640323
130.16, -0.645813, -0.0597896
130.17, -0.614442, -0.0555153
130.18, -0.582516, -0.0512116
130.19, -0.550063, -0.0468809
130.2, -0.517112, -0.0425253
130.21, -0.483693, -0.0381472
130.22, -0.449837, -0.0337489
130.23, -0.415574, -0.0293328
130.24, -0.380935, -0.0249011
130.25, -0.345951, -0.0204563
130.26, -0.310654, -0.0160006
130.27, -0.275076, -0.0115365
130.28, -0.23925, -0.00706624
130.29, -0.203207, -0.00259227
130.3, -0.16698, 0.00188308
130.31, -0.130602, 0.00635743
130.32, -0.0941057, 0.0108284
130.33, -0.0575245, 0.0152937
130.34, -0.0208912, 0.0197508
130.35, 0.015761, 0.0241975
130.36, 0.0523989, 0.0286314
130.37, 0.0889895, 0.0330502
130.38, 0.125499, 0.0374515
130.39, 0.161896, 0.0418329
130.4, 0.198146, 0.0461922
130.41, 0.234217, 0.050527
130.42, 0.270076, 0.0548352
130.43, 0.30569, 0.0591142
130.44, 0.341028, 0.0633621
130.45, 0.376058, 0.0675763
130.46, 0.410747, 0.0717548
130.47, 0.445064, 0.0758953
130.48, 0.478979, 0.0799957
130.49, 0.512461, 0.0840537
130.5, 0.545479, 0.0880673
130.51, 0.578003, 0.0920342
130.52, 0.610005, 0.0959524
130.53, 0.641454, 0.0998198
130.54, 0.672324, 0.103634
130.55, 0.702585, 0.107394
130.56, 0.73221, 0.111097
130.57, 0.761173, 0.114741
130.58, 0.789447, 0.118324
130.59, 0.817007, 0.121845
130.6, 0.843828, 0.125301
130.61, 0.869885, 0.128691
130.62, 0.895156, 0.132013
130.63, 0.919616, 0.135265
130.64, 0.943244, 0.138445
130.65, 0.966019, 0.141553
130.66, 0.98792, 0.144585
130.67, 1.00893, 0.14754
130.68, 1.02902, 0.150418
130.69, 1.04818, 0.153216
130.7, 1.0664, 0.155932
130.71, 1.08365, 0.158567
130.72, 1.09992, 0.161117
130.73, 1.11519, 0.163582
130.74, 1.12946, 0.16596
130.75, 1.1427, 0.168251
130.76, 1.15491, 0.170453
130.77, 1.16608, 0.172564
130.78, 1.17619, 0.174584
130.79, 1.18523, 0.176511
130.8, 1.1932, 0.178345
130.81, 1.2001, 0.180085
130.82, 1.2059, 0.18173
130.83, 1.21062, 0.183278
130.84, 1.21424, 0.184729
130.85, 1.21676, 0.186082
130.86, 1.21819, 0.187337
